model_name,battery_power,battery_capacity,wind_turbines,wind_capacity,solar_panels,solar_capacity,total_demand_capacity,excess_capacity,shortcoming_capacity,demand_met_by_renewables_capacity
P10_C100_T4_S1000,10,100,4,9.2,1000,3.0,44.82345,0.8542933477749575,13.039531153052478,70.90913092800201
P10_C100_T4_S2000,10,100,4,9.2,2000,6.0,44.82345,2.1716533201943213,9.145789449637256,79.59597164065404
P10_C100_T4_S4000,10,100,4,9.2,4000,12.0,44.82345,7.356553401615153,3.9627451621765886,91.15921429034002
P10_C100_T4_S6000,10,100,4,9.2,6000,18.0,44.82345,15.85392763308135,1.890040302895017,95.78336718192148
P10_C100_T4_S8000,10,100,4,9.2,8000,24.0,44.82345,26.050877574319674,1.373290285172721,96.93622359463022
P10_C200_T1_S0,10,200,1,2.3,0,0.0,44.82345,0.0,37.894831967655456,15.457574176785915
P10_C200_T1_S1000,10,200,1,2.3,1000,3.0,44.82345,0.0,32.52944996225196,27.42760773155132
P10_C200_T1_S2000,10,200,1,2.3,2000,6.0,44.82345,0.0,27.203598220371006,39.309450253447686
P10_C200_T1_S4000,10,200,1,2.3,4000,12.0,44.82345,0.0,17.161889215357377,61.71225281552988
P10_C200_T1_S6000,10,200,1,2.3,6000,18.0,44.82345,0.3674760955770232,7.7140371045442375,82.79017544489717
P10_C200_T1_S8000,10,200,1,2.3,8000,24.0,44.82345,6.8908755654120455,3.8582157520917946,91.39241679948377
P10_C200_T3_S0,10,200,3,6.8999999999999995,0,0.0,44.82345,0.0,24.106405438308304,46.21921017166617
P10_C200_T3_S1000,10,200,3,6.8999999999999995,1000,3.0,44.82345,0.0,18.833601567422562,57.982704215265535
P10_C200_T3_S2000,10,200,3,6.8999999999999995,2000,6.0,44.82345,0.0,13.703123721715421,69.42867244329605
P10_C200_T3_S4000,10,200,3,6.8999999999999995,4000,12.0,44.82345,1.753001039576848,5.398013696585231,87.95716595535322
P10_C200_T3_S6000,10,200,3,6.8999999999999995,6000,18.0,44.82345,8.560843343114103,1.7912175802432218,96.00383821360644
P10_C200_T3_S8000,10,200,3,6.8999999999999995,8000,24.0,44.82345,18.788240075089664,1.2954555489349397,97.10987095162255
P10_C200_T4_S0,10,200,4,9.2,0,0.0,44.82345,0.0,17.455434900232852,61.05735970740125
P10_C200_T4_S1000,10,200,4,9.2,1000,3.0,44.82345,0.12184055913427717,12.380385197994563,72.3796691285598
P10_C200_T4_S2000,10,200,4,9.2,2000,6.0,44.82345,1.231153352265654,8.299250956662988,81.48457792369176
P10_C200_T4_S4000,10,200,4,9.2,4000,12.0,44.82345,6.223668084562822,2.9425812960229014,93.43517445439184
P10_C200_T4_S6000,10,200,4,9.2,6000,18.0,44.82345,15.129261363186716,1.237570402259762,97.23901127142207
P10_C200_T4_S8000,10,200,4,9.2,8000,24.0,44.82345,25.51082873314193,0.9063943219152517,97.97785685413494
P10_C400_T1_S0,10,400,1,2.3,0,0.0,44.82345,0.0,37.894831967655456,15.457574176785915
P10_C400_T1_S1000,10,400,1,2.3,1000,3.0,44.82345,0.0,32.52944996225196,27.42760773155132
P10_C400_T1_S2000,10,400,1,2.3,2000,6.0,44.82345,0.0,27.203598220371006,39.309450253447686
P10_C400_T1_S4000,10,400,1,2.3,4000,12.0,44.82345,0.0,17.161889215357377,61.71225281552988
P10_C400_T1_S6000,10,400,1,2.3,6000,18.0,44.82345,0.3650866147297734,7.711878635402614,82.79499093576551
P10_C400_T1_S8000,10,400,1,2.3,8000,24.0,44.82345,6.668557796676393,3.658179211706806,91.83869333639689
P10_C400_T3_S0,10,400,3,6.8999999999999995,0,0.0,44.82345,0.0,24.106405438308304,46.21921017166617
P10_C400_T3_S1000,10,400,3,6.8999999999999995,1000,3.0,44.82345,0.0,18.833601567422562,57.982704215265535
P10_C400_T3_S2000,10,400,3,6.8999999999999995,2000,6.0,44.82345,0.0,13.703123721715421,69.42867244329605
P10_C400_T3_S4000,10,400,3,6.8999999999999995,4000,12.0,44.82345,1.1902569370421086,4.891621113978692,89.08691518841434
P10_C400_T3_S6000,10,400,3,6.8999999999999995,6000,18.0,44.82345,7.8841061403500765,1.1823353542562314,97.36223928712263
P10_C400_T3_S8000,10,400,3,6.8999999999999995,8000,24.0,44.82345,18.21960049664701,0.7840303500376414,98.25084782622122
P10_C400_T4_S0,10,400,4,9.2,0,0.0,44.82345,0.0,17.455434900232852,61.05735970740125
P10_C400_T4_S1000,10,400,4,9.2,1000,3.0,44.82345,0.0,12.270601421586123,72.6245939980387
P10_C400_T4_S2000,10,400,4,9.2,2000,6.0,44.82345,0.5156955043546873,7.6554925547472426,82.92078687662988
P10_C400_T4_S4000,10,400,4,9.2,4000,12.0,44.82345,5.330005500651998,2.1382311526069406,95.22965958085122
P10_C400_T4_S6000,10,400,4,9.2,6000,18.0,44.82345,14.46601978304723,0.6407377158718999,98.57053012235359
P10_C400_T4_S8000,10,400,4,9.2,8000,24.0,44.82345,25.060675741451245,0.5014461893183382,98.88128604710629
P10_C800_T1_S0,10,800,1,2.3,0,0.0,44.82345,0.0,37.894831967655456,15.457574176785915
P10_C800_T1_S1000,10,800,1,2.3,1000,3.0,44.82345,0.0,32.52944996225196,27.42760773155132
P10_C800_T1_S2000,10,800,1,2.3,2000,6.0,44.82345,0.0,27.203598220371006,39.309450253447686
P10_C800_T1_S4000,10,800,1,2.3,4000,12.0,44.82345,0.0,17.161889215357377,61.71225281552988
P10_C800_T1_S6000,10,800,1,2.3,6000,18.0,44.82345,0.3650866147297734,7.711878635402614,82.79499093576551
P10_C800_T1_S8000,10,800,1,2.3,8000,24.0,44.82345,6.22404964379386,3.258118075899997,92.73121976130798
P10_C800_T3_S0,10,800,3,6.8999999999999995,0,0.0,44.82345,0.0,24.106405438308304,46.21921017166617
P10_C800_T3_S1000,10,800,3,6.8999999999999995,1000,3.0,44.82345,0.0,18.833601567422562,57.982704215265535
P10_C800_T3_S2000,10,800,3,6.8999999999999995,2000,6.0,44.82345,0.0,13.703123721715421,69.42867244329605
P10_C800_T3_S4000,10,800,3,6.8999999999999995,4000,12.0,44.82345,0.6702610845173642,4.423553441618737,90.13116250172904
P10_C800_T3_S6000,10,800,3,6.8999999999999995,6000,18.0,44.82345,7.220971157202938,0.585630928374719,98.6934719920606
P10_C800_T3_S8000,10,800,3,6.8999999999999995,8000,24.0,44.82345,17.774868773786338,0.3839616376260145,99.14339115434886
P10_C800_T4_S0,10,800,4,9.2,0,0.0,44.82345,0.0,17.455434900232852,61.05735970740125
P10_C800_T4_S1000,10,800,4,9.2,1000,3.0,44.82345,0.0,12.270601421586123,72.6245939980387
P10_C800_T4_S2000,10,800,4,9.2,2000,6.0,44.82345,0.043250824971621075,7.230350319723899,83.86926860890026
P10_C800_T4_S4000,10,800,4,9.2,4000,12.0,44.82345,3.803727101749903,0.7647704425658044,98.29381619985564
P10_C800_T4_S6000,10,800,4,9.2,6000,18.0,44.82345,14.00582652925992,0.22684231074843975,99.49392045737568
P10_C800_T4_S8000,10,800,4,9.2,8000,24.0,44.82345,24.616038765286977,0.10137105161022804,99.77384370991025
P20_C0_T1_S0,20,0,1,2.3,0,0.0,44.82345,0.0,37.894831967655456,15.457574176785915
P20_C0_T1_S1000,20,0,1,2.3,1000,3.0,44.82345,4.4263296401498986e-05,32.52948996225196,27.427518492548074
P20_C0_T1_S2000,20,0,1,2.3,2000,6.0,44.82345,0.39539977904481716,27.55945920930047,38.51553325480196
P20_C0_T1_S4000,20,0,1,2.3,4000,12.0,44.82345,7.29204082614165,23.7253277189975,47.069385067420065
P20_C0_T1_S6000,20,0,1,2.3,6000,18.0,44.82345,16.803611086391882,22.50612544184793,49.78939496659018
P20_C0_T1_S8000,20,0,1,2.3,8000,24.0,44.82345,26.851417200573337,21.823159018629575,51.31307603803461
P20_C0_T3_S0,20,0,3,6.8999999999999995,0,0.0,44.82345,0.6865440904981137,24.72413999346449,44.84105977236359
P20_C0_T3_S1000,20,0,3,6.8999999999999995,1000,3.0,44.82345,1.6175502231113945,20.28975985737787,54.73405135620335
P20_C0_T3_S2000,20,0,3,6.8999999999999995,2000,6.0,44.82345,3.9641141487587737,17.270937514325347,61.46896877789339
P20_C0_T3_S4000,20,0,3,6.8999999999999995,4000,12.0,44.82345,12.443040602941956,15.019091431108725,66.49278127607597
P20_C0_T3_S6000,20,0,3,6.8999999999999995,6000,18.0,44.82345,22.421890152504236,14.267168443271201,68.17030272486566
P20_C0_T3_S8000,20,0,3,6.8999999999999995,8000,24.0,44.82345,32.73022996985333,13.844735723220495,69.11273959675015
P20_C0_T4_S0,20,0,4,9.2,0,0.0,44.82345,3.465781972919331,20.57475984354117,54.09822348895239
P20_C0_T4_S1000,20,0,4,9.2,1000,3.0,44.82345,5.271418855666862,17.015010457588797,62.039935664057985
P20_C0_T4_S2000,20,0,4,9.2,2000,6.0,44.82345,8.138615044756174,14.516820377978204,67.61333547958
P20_C0_T4_S4000,20,0,4,9.2,4000,12.0,44.82345,16.955515651077096,12.602948446899328,71.8831360662793
P20_C0_T4_S6000,20,0,4,9.2,6000,18.0,44.82345,27.049531626853955,11.966191885276382,73.30372408800218
P20_C0_T4_S8000,20,0,4,9.2,8000,24.0,44.82345,37.420705878496726,11.606593599519353,74.10597890274097
P20_C5_T1_S0,20,5,1,2.3,0,0.0,44.82345,0.0,37.894831967655456,15.457574176785915
P20_C5_T1_S1000,20,5,1,2.3,1000,3.0,44.82345,0.0,32.52944996225196,27.42760773155132
P20_C5_T1_S2000,20,5,1,2.3,2000,6.0,44.82345,0.032140777335166446,27.232463642206824,39.245052216625844
P20_C5_T1_S4000,20,5,1,2.3,4000,12.0,44.82345,5.415354679604832,22.03579751531562,50.83868485064041
P20_C5_T1_S6000,20,5,1,2.3,6000,18.0,44.82345,14.788737843536847,20.6925923348904,53.83534213700551
P20_C5_T1_S8000,20,5,1,2.3,8000,24.0,44.82345,24.801601252898287,19.978026564925187,55.42952056362197
P20_C5_T3_S0,20,5,3,6.8999999999999995,0,0.0,44.82345,0.19552904846442842,24.282263583708293,45.826875031466145
P20_C5_T3_S1000,20,5,3,6.8999999999999995,1000,3.0,44.82345,0.8504645996677905,19.59909432415571,56.274908950213096
P20_C5_T3_S2000,20,5,3,6.8999999999999995,2000,6.0,44.82345,2.700545019611464,16.13315735529576,64.00732796048551
P20_C5_T3_S4000,20,5,3,6.8999999999999995,4000,12.0,44.82345,10.516913604296589,13.285424566158547,70.3605488507499
P20_C5_T3_S6000,20,5,3,6.8999999999999995,6000,18.0,44.82345,20.395208384898936,12.44250885052216,72.24107280782233
P20_C5_T3_S8000,20,5,3,6.8999999999999995,8000,24.0,44.82345,30.706556548402833,12.022969296825726,73.17705509766489
P20_C5_T4_S0,20,5,4,9.2,0,0.0,44.82345,2.4654667173828675,19.674121032641764,56.10752623316196
P20_C5_T4_S1000,20,5,4,9.2,1000,3.0,44.82345,4.140994909823383,15.997232272506018,64.31057343308912
P20_C5_T4_S2000,20,5,4,9.2,2000,6.0,44.82345,6.799987530804104,13.31160747511745,70.30213543331125
P20_C5_T4_S4000,20,5,4,9.2,4000,12.0,44.82345,15.13666960851009,10.965089480751528,75.53715860615029
P20_C5_T4_S6000,20,5,4,9.2,6000,18.0,44.82345,25.161928211687307,10.267244336463657,77.0940337335398
P20_C5_T4_S8000,20,5,4,9.2,8000,24.0,44.82345,35.558241469880485,9.930132193398908,77.8461225242615
P20_C10_T1_S0,20,10,1,2.3,0,0.0,44.82345,0.0,37.894831967655456,15.457574176785915
P20_C10_T1_S1000,20,10,1,2.3,1000,3.0,44.82345,0.0,32.52944996225196,27.42760773155132
P20_C10_T1_S2000,20,10,1,2.3,2000,6.0,44.82345,0.0,27.203598220371006,39.309450253447686
P20_C10_T1_S4000,20,10,1,2.3,4000,12.0,44.82345,3.790952805111364,20.57364795763587,54.100704078700176
P20_C10_T1_S6000,20,10,1,2.3,6000,18.0,44.82345,13.011584608930919,19.092666445711345,57.404736927408884
P20_C10_T1_S8000,20,10,1,2.3,8000,24.0,44.82345,22.944568993686428,18.30618037243073,59.15936775854887
P20_C10_T3_S0,20,10,3,6.8999999999999995,0,0.0,44.82345,0.06884211169792157,24.168447431792224,46.08079603022029
P20_C10_T3_S1000,20,10,3,6.8999999999999995,1000,3.0,44.82345,0.5424331568401929,19.321560157775984,56.894080759566734
P20_C10_T3_S2000,20,10,3,6.8999999999999995,2000,6.0,44.82345,1.980047634474028,15.484581270769237,65.45428504327704
P20_C10_T3_S4000,20,10,3,6.8999999999999995,4000,12.0,44.82345,9.009271405771646,11.92805593872982,73.38880443444265
P20_C10_T3_S6000,20,10,3,6.8999999999999995,6000,18.0,44.82345,18.805008718552433,11.010492333945306,75.43586597206304
P20_C10_T3_S8000,20,10,3,6.8999999999999995,8000,24.0,44.82345,29.036962071796815,10.519555899286724,76.53113292420213
P20_C10_T4_S0,20,10,4,9.2,0,0.0,44.82345,1.984473086219418,19.241178203481123,57.07341089657061
P20_C10_T4_S1000,20,10,4,9.2,1000,3.0,44.82345,3.562166829875488,15.476384838952303,65.47257107841476
P20_C10_T4_S2000,20,10,4,9.2,2000,6.0,44.82345,6.0753346353331334,12.659348728841021,71.75730844269903
P20_C10_T4_S4000,20,10,4,9.2,4000,12.0,44.82345,13.848457663739975,9.805072470042127,78.12512765072273
P20_C10_T4_S6000,20,10,4,9.2,6000,18.0,44.82345,23.799291654559976,9.04037999413604,79.83113750919209
P20_C10_T4_S8000,20,10,4,9.2,8000,24.0,44.82345,34.157081153851514,8.668916131373368,80.65986413055361
P20_C25_T1_S0,20,25,1,2.3,0,0.0,44.82345,0.0,37.894831967655456,15.457574176785915
P20_C25_T1_S1000,20,25,1,2.3,1000,3.0,44.82345,0.0,32.52944996225196,27.42760773155132
P20_C25_T1_S2000,20,25,1,2.3,2000,6.0,44.82345,0.0,27.203598220371006,39.309450253447686
P20_C25_T1_S4000,20,25,1,2.3,4000,12.0,44.82345,0.5083151842393262,17.619302880102474,60.691774327718036
P20_C25_T1_S6000,20,25,1,2.3,6000,18.0,44.82345,7.970919708038179,14.55616732842316,67.52555341361908
P20_C25_T1_S8000,20,25,1,2.3,8000,24.0,44.82345,17.614640720416425,13.509505313687038,69.86063028685423
P20_C25_T3_S0,20,25,3,6.8999999999999995,0,0.0,44.82345,0.0,24.106405438308304,46.21921017166617
P20_C25_T3_S1000,20,25,3,6.8999999999999995,1000,3.0,44.82345,0.1766350462856332,18.992474701627668,57.62826221179389
P20_C25_T3_S2000,20,25,3,6.8999999999999995,2000,6.0,44.82345,0.9708536775980136,14.57663697340881,67.47988614573663
P20_C25_T3_S4000,20,25,3,6.8999999999999995,4000,12.0,44.82345,5.898562508203869,9.128530194326869,79.63447660917026
P20_C25_T3_S6000,20,25,3,6.8999999999999995,6000,18.0,44.82345,14.950603811960473,7.542000289049436,83.17398529330198
P20_C25_T3_S8000,20,25,3,6.8999999999999995,8000,24.0,44.82345,25.0517726534388,6.933117276717841,84.53238812113338
P20_C25_T4_S0,20,25,4,9.2,0,0.0,44.82345,1.2039600717863437,18.53855666594079,58.640942038284
P20_C25_T4_S1000,20,25,4,9.2,1000,3.0,44.82345,2.5516016089150955,14.566888432545143,67.5016348974808
P20_C25_T4_S2000,20,25,4,9.2,2000,6.0,44.82345,4.67404191243132,11.398348293956177,74.57056899021343
P20_C25_T4_S4000,20,25,4,9.2,4000,12.0,44.82345,11.246167470531462,7.46295389020627,83.35033583937366
P20_C25_T4_S6000,20,25,4,9.2,6000,18.0,44.82345,20.631540715692815,6.189765013223308,86.19078849748668
P20_C25_T4_S8000,20,25,4,9.2,8000,24.0,44.82345,30.901139341195254,5.738372058645097,87.19783493094553
P20_C50_T1_S0,20,50,1,2.3,0,0.0,44.82345,0.0,37.894831967655456,15.457574176785915
P20_C50_T1_S1000,20,50,1,2.3,1000,3.0,44.82345,0.0,32.52944996225196,27.42760773155132
P20_C50_T1_S2000,20,50,1,2.3,2000,6.0,44.82345,0.0,27.203598220371006,39.309450253447686
P20_C50_T1_S4000,20,50,1,2.3,4000,12.0,44.82345,0.0,17.161889215357377,61.71225281552988
P20_C50_T1_S6000,20,50,1,2.3,6000,18.0,44.82345,1.6639314827332952,8.880761656404461,80.18724204316165
P20_C50_T1_S8000,20,50,1,2.3,8000,24.0,44.82345,9.942495904763978,6.604964232011683,85.26448938666773
P20_C50_T3_S0,20,50,3,6.8999999999999995,0,0.0,44.82345,0.0,24.106405438308304,46.21921017166617
P20_C50_T3_S1000,20,50,3,6.8999999999999995,1000,3.0,44.82345,0.004587248850758481,18.837717780721444,57.97352104596713
P20_C50_T3_S2000,20,50,3,6.8999999999999995,2000,6.0,44.82345,0.42580017309127494,14.086352278903233,68.57369908183499
P20_C50_T3_S4000,20,50,3,6.8999999999999995,4000,12.0,44.82345,3.9923068407626063,7.413429659264897,83.46082316451569
P20_C50_T3_S6000,20,50,3,6.8999999999999995,6000,18.0,44.82345,11.20637817254785,4.172049030587777,90.69226257553183
P20_C50_T3_S8000,20,50,3,6.8999999999999995,8000,24.0,44.82345,20.900127693939808,3.1965357622076715,92.86860836859351
P20_C50_T4_S0,20,50,4,9.2,0,0.0,44.82345,0.6215489204516171,18.01482678892925,59.809370343136806
P20_C50_T4_S1000,20,50,4,9.2,1000,3.0,44.82345,1.6369603164621866,13.743927156848569,69.33764099628974
P20_C50_T4_S2000,20,50,4,9.2,2000,6.0,44.82345,3.3831815099480944,10.23643951316831,77.16275852669014
P20_C50_T4_S4000,20,50,4,9.2,4000,12.0,44.82345,9.243176096240632,5.660600108095743,87.37134221463153
P20_C50_T4_S6000,20,50,4,9.2,6000,18.0,44.82345,17.42123052218518,3.300442223969817,92.63679564163442
P20_C50_T4_S8000,20,50,4,9.2,8000,24.0,44.82345,27.4170507921093,2.6029534089061737,94.192875807404
P20_C100_T1_S0,20,100,1,2.3,0,0.0,44.82345,0.0,37.894831967655456,15.457574176785915
P20_C100_T1_S1000,20,100,1,2.3,1000,3.0,44.82345,0.0,32.52944996225196,27.42760773155132
P20_C100_T1_S2000,20,100,1,2.3,2000,6.0,44.82345,0.0,27.203598220371006,39.309450253447686
P20_C100_T1_S4000,20,100,1,2.3,4000,12.0,44.82345,0.0,17.161889215357377,61.71225281552988
P20_C100_T1_S6000,20,100,1,2.3,6000,18.0,44.82345,0.45765140496826523,7.795504474313103,82.60842377301813
P20_C100_T1_S8000,20,100,1,2.3,8000,24.0,44.82345,6.225814444622185,3.260114354495609,92.72676611350619
P20_C100_T3_S0,20,100,3,6.8999999999999995,0,0.0,44.82345,0.0,24.106405438308304,46.21921017166617
P20_C100_T3_S1000,20,100,3,6.8999999999999995,1000,3.0,44.82345,0.0,18.833601567422562,57.982704215265535
P20_C100_T3_S2000,20,100,3,6.8999999999999995,2000,6.0,44.82345,0.045482457868524194,13.744036459733339,69.33739714427752
P20_C100_T3_S4000,20,100,3,6.8999999999999995,4000,12.0,44.82345,2.5436105136196154,6.109551698428283,86.36974240396871
P20_C100_T3_S6000,20,100,3,6.8999999999999995,6000,18.0,44.82345,9.250850935289867,2.4123005501600736,94.61821758441157
P20_C100_T3_S8000,20,100,3,6.8999999999999995,8000,24.0,44.82345,19.034461706964784,1.5171905604053144,96.61518566641945
P20_C100_T4_S0,20,100,4,9.2,0,0.0,44.82345,0.12072759927116351,17.564060974669477,60.815017642172855
P20_C100_T4_S1000,20,100,4,9.2,1000,3.0,44.82345,0.8542933477749575,13.039531153052478,70.90913092800201
P20_C100_T4_S2000,20,100,4,9.2,2000,6.0,44.82345,2.1716533201943213,9.145789449637256,79.59597164065404
P20_C100_T4_S4000,20,100,4,9.2,4000,12.0,44.82345,7.3500186049493506,3.9567712413099954,91.17254195892998
P20_C100_T4_S6000,20,100,4,9.2,6000,18.0,44.82345,15.793360040153598,1.835726064396336,95.90454089456225
P20_C100_T4_S8000,20,100,4,9.2,8000,24.0,44.82345,25.937069798611038,1.270831357237321,97.16480690969276
P20_C200_T1_S0,20,200,1,2.3,0,0.0,44.82345,0.0,37.894831967655456,15.457574176785915
P20_C200_T1_S1000,20,200,1,2.3,1000,3.0,44.82345,0.0,32.52944996225196,27.42760773155132
P20_C200_T1_S2000,20,200,1,2.3,2000,6.0,44.82345,0.0,27.203598220371006,39.309450253447686
P20_C200_T1_S4000,20,200,1,2.3,4000,12.0,44.82345,0.0,17.161889215357377,61.71225281552988
P20_C200_T1_S6000,20,200,1,2.3,6000,18.0,44.82345,0.14415961399655658,7.513432714560525,83.23771884011488
P20_C200_T1_S8000,20,200,1,2.3,8000,24.0,44.82345,5.33676110902674,2.4599539263297654,94.51190408964555
P20_C200_T3_S0,20,200,3,6.8999999999999995,0,0.0,44.82345,0.0,24.106405438308304,46.21921017166617
P20_C200_T3_S1000,20,200,3,6.8999999999999995,1000,3.0,44.82345,0.0,18.833601567422562,57.982704215265535
P20_C200_T3_S2000,20,200,3,6.8999999999999995,2000,6.0,44.82345,0.0,13.703123721715421,69.42867244329605
P20_C200_T3_S4000,20,200,3,6.8999999999999995,4000,12.0,44.82345,1.7462137950544745,5.3918439221425185,87.97093056839105
P20_C200_T3_S6000,20,200,3,6.8999999999999995,6000,18.0,44.82345,8.424523350685636,1.668600960850215,96.27739283600388
P20_C200_T3_S8000,20,200,3,6.8999999999999995,8000,24.0,44.82345,18.395989539534412,0.9488578432471292,97.88312179618676
P20_C200_T4_S0,20,200,4,9.2,0,0.0,44.82345,0.0,17.455434900232852,61.05735970740125
P20_C200_T4_S1000,20,200,4,9.2,1000,3.0,44.82345,0.12184055913427717,12.380385197994563,72.3796691285598
P20_C200_T4_S2000,20,200,4,9.2,2000,6.0,44.82345,1.231153352265654,8.299250956662988,81.48457792369176
P20_C200_T4_S4000,20,200,4,9.2,4000,12.0,44.82345,6.2094793471603795,2.92973231788817,93.46384020442832
P20_C200_T4_S6000,20,200,4,9.2,6000,18.0,44.82345,15.029172642123786,1.1588918844041436,97.41454108417771
P20_C200_T4_S8000,20,200,4,9.2,8000,24.0,44.82345,25.276476372572866,0.7235772898029436,98.3857170971825
P20_C400_T1_S0,20,400,1,2.3,0,0.0,44.82345,0.0,37.894831967655456,15.457574176785915
P20_C400_T1_S1000,20,400,1,2.3,1000,3.0,44.82345,0.0,32.52944996225196,27.42760773155132
P20_C400_T1_S2000,20,400,1,2.3,2000,6.0,44.82345,0.0,27.203598220371006,39.309450253447686
P20_C400_T1_S4000,20,400,1,2.3,4000,12.0,44.82345,0.0,17.161889215357377,61.71225281552988
P20_C400_T1_S6000,20,400,1,2.3,6000,18.0,44.82345,0.0,7.383734026121555,83.52707338207667
P20_C400_T1_S8000,20,400,1,2.3,8000,24.0,44.82345,5.048257779532137,2.2003011309975147,95.09118300577596
P20_C400_T3_S0,20,400,3,6.8999999999999995,0,0.0,44.82345,0.0,24.106405438308304,46.21921017166617
P20_C400_T3_S1000,20,400,3,6.8999999999999995,1000,3.0,44.82345,0.0,18.833601567422562,57.982704215265535
P20_C400_T3_S2000,20,400,3,6.8999999999999995,2000,6.0,44.82345,0.0,13.703123721715421,69.42867244329605
P20_C400_T3_S4000,20,400,3,6.8999999999999995,4000,12.0,44.82345,1.1802076532246226,4.882601128352725,89.10703855157797
P20_C400_T3_S6000,20,400,3,6.8999999999999995,6000,18.0,44.82345,7.757105506651122,1.068130009535741,97.6170285653252
P20_C400_T3_S8000,20,400,3,6.8999999999999995,8000,24.0,44.82345,17.997621750388703,0.5904862450964447,98.68263990144345
P20_C400_T4_S0,20,400,4,9.2,0,0.0,44.82345,0.0,17.455434900232852,61.05735970740125
P20_C400_T4_S1000,20,400,4,9.2,1000,3.0,44.82345,0.0,12.270601421586123,72.6245939980387
P20_C400_T4_S2000,20,400,4,9.2,2000,6.0,44.82345,0.5156955043546873,7.6554925547472426,82.92078687662988
P20_C400_T4_S4000,20,400,4,9.2,4000,12.0,44.82345,5.3149115701105245,2.124557665296464,95.26016479031296
P20_C400_T4_S6000,20,400,4,9.2,6000,18.0,44.82345,14.382409817570375,0.5769428876977288,98.71285479431474
P20_C400_T4_S8000,20,400,4,9.2,8000,24.0,44.82345,24.819215564131774,0.42510497968092653,99.0516013834702
P20_C800_T1_S0,20,800,1,2.3,0,0.0,44.82345,0.0,37.894831967655456,15.457574176785915
P20_C800_T1_S1000,20,800,1,2.3,1000,3.0,44.82345,0.0,32.52944996225196,27.42760773155132
P20_C800_T1_S2000,20,800,1,2.3,2000,6.0,44.82345,0.0,27.203598220371006,39.309450253447686
P20_C800_T1_S4000,20,800,1,2.3,4000,12.0,44.82345,0.0,17.161889215357377,61.71225281552988
P20_C800_T1_S6000,20,800,1,2.3,6000,18.0,44.82345,0.0,7.383734026121555,83.52707338207667
P20_C800_T1_S8000,20,800,1,2.3,8000,24.0,44.82345,4.603856686891444,1.8002788896751323,95.98362265806149
P20_C800_T3_S0,20,800,3,6.8999999999999995,0,0.0,44.82345,0.0,24.106405438308304,46.21921017166617
P20_C800_T3_S1000,20,800,3,6.8999999999999995,1000,3.0,44.82345,0.0,18.833601567422562,57.982704215265535
P20_C800_T3_S2000,20,800,3,6.8999999999999995,2000,6.0,44.82345,0.0,13.703123721715421,69.42867244329605
P20_C800_T3_S4000,20,800,3,6.8999999999999995,4000,12.0,44.82345,0.6601659407440809,4.414477732496345,90.15141018262463
P20_C800_T3_S6000,20,800,3,6.8999999999999995,6000,18.0,44.82345,7.145303236368031,0.517760906886048,98.84488831875716
P20_C800_T3_S8000,20,800,3,6.8999999999999995,8000,24.0,44.82345,17.552970824070943,0.19043193648378792,99.57515109505451
P20_C800_T4_S0,20,800,4,9.2,0,0.0,44.82345,0.0,17.455434900232852,61.05735970740125
P20_C800_T4_S1000,20,800,4,9.2,1000,3.0,44.82345,0.0,12.270601421586123,72.6245939980387
P20_C800_T4_S2000,20,800,4,9.2,2000,6.0,44.82345,0.043250824971621075,7.230350319723899,83.86926860890026
P20_C800_T4_S4000,20,800,4,9.2,4000,12.0,44.82345,3.7956239541535526,0.7573990762930362,98.31026153432403
P20_C800_T4_S6000,20,800,4,9.2,6000,18.0,44.82345,13.937687743076479,0.176903514205401,99.60533266804451
P20_C800_T4_S8000,20,800,4,9.2,8000,24.0,44.82345,24.374530862030102,0.031365795272095265,99.93002369234833
