# Month;Day;Hour;G irradiation;Temperature
1;26;8;108;20.6;
1;26;9;346;21.9;
1;26;10;566;23.1;
1;26;11;700;24.1;
1;26;12;836;25.0;
1;26;13;858;25.6;
1;26;14;857;26.0;
1;26;15;725;26.2;
1;26;16;529;25.9;
1;26;17;346;25.4;
1;26;18;108;24.6;
1;26;19;0;24.2;
1;26;20;0;23.9;
1;26;21;0;23.5;
1;26;22;0;23.1;
1;26;23;0;22.7;
1;26;24;0;22.3;
1;27;1;0;22.0;
1;27;2;0;21.7;
1;27;3;0;21.3;
1;27;4;0;21.0;
1;27;5;0;20.7;
1;27;6;0;20.3;
1;27;7;0;20.0;
1;27;8;102;21.1;
1;27;9;329;22.3;
1;27;10;478;23.2;
1;27;11;558;23.8;
1;27;12;640;24.4;
1;27;13;750;25.0;
1;27;14;679;25.3;
1;27;15;488;25.2;
1;27;16;396;25.0;
1;27;17;224;24.5;
1;27;18;51;23.8;
1;27;19;0;23.4;
1;27;20;0;23.1;
1;27;21;0;22.8;
1;27;22;0;22.4;
1;27;23;0;22.1;
1;27;24;0;21.7;
1;28;1;0;21.4;
1;28;2;0;21.1;
1;28;3;0;20.8;
1;28;4;0;20.5;
1;28;5;0;20.2;
1;28;6;0;19.9;
1;28;7;0;19.6;
1;28;8;109;20.8;
1;28;9;257;21.5;
1;28;10;454;22.5;
1;28;11;656;23.5;
1;28;12;734;24.3;
1;28;13;586;24.6;
1;28;14;479;24.6;
1;28;15;386;24.4;
1;28;16;428;24.3;
1;28;17;309;24.0;
1;28;18;108;23.4;
1;28;19;0;23.0;
1;28;20;0;22.7;
1;28;21;0;22.3;
1;28;22;0;21.9;
1;28;23;0;21.5;
1;28;24;0;21.1;
1;29;1;0;20.8;
1;29;2;0;20.5;
1;29;3;0;20.2;
1;29;4;0;19.8;
1;29;5;0;19.5;
1;29;6;0;19.2;
1;29;7;0;18.9;
1;29;8;119;20.1;
1;29;9;368;21.5;
1;29;10;602;22.8;
1;29;11;756;23.8;
1;29;12;843;24.6;
1;29;13;888;25.2;
1;29;14;827;25.6;
1;29;15;726;25.7;
1;29;16;579;25.5;
1;29;17;287;24.9;
1;29;18;119;24.1;
1;29;19;0;23.7;
1;29;20;0;23.3;
1;29;21;0;22.9;
1;29;22;0;22.5;
1;29;23;0;22.1;
1;29;24;0;21.7;
1;30;1;0;21.3;
1;30;2;0;21.0;
1;30;3;0;20.6;
1;30;4;0;20.3;
1;30;5;0;19.9;
1;30;6;0;19.6;
1;30;7;0;19.2;
1;30;8;103;20.3;
1;30;9;310;21.4;
1;30;10;435;22.3;
1;30;11;689;23.3;
1;30;12;802;24.2;
1;30;13;781;24.8;
1;30;14;674;25.0;
1;30;15;593;25.1;
1;30;16;495;24.9;
1;30;17;284;24.4;
1;30;18;112;23.7;
1;30;19;0;23.4;
1;30;20;0;23.0;
1;30;21;0;22.7;
1;30;22;0;22.3;
1;30;23;0;21.9;
1;30;24;0;21.6;
1;31;1;0;21.3;
1;31;2;0;21.0;
1;31;3;0;20.8;
1;31;4;0;20.5;
1;31;5;0;20.2;
1;31;6;0;19.9;
1;31;7;0;19.7;
1;31;8;71;20.4;
1;31;9;273;21.5;
1;31;10;472;22.6;
1;31;11;698;23.8;
1;31;12;779;24.6;
1;31;13;827;25.3;
1;31;14;816;25.8;
1;31;15;769;26.0;
1;31;16;548;25.9;
1;31;17;274;25.4;
1;31;18;72;24.6;
